,index,rounds,player1,player2
0,0,round_of_16_0,Priyanka Golchha_black,Komal_red
1,1,round_of_16_1,Shivani_white,Tripti Verma_blue
2,2,round_of_16_2,Preeti Pagare_black,Pritha_red
3,3,round_of_16_3,qualifiers_0,Sindhuja Chonat_blue
4,4,round_of_16_4,Simran_white,qualifiers_1
5,5,round_of_16_5,Koshi Sharma_black,Parveen_red
6,6,round_of_16_6,Kritika_white,Radhika Tuggali Katarikonda_blue
7,7,round_of_16_7,Dhruti Patwardhan_black,Nivedita_red
